鎖	lock	n./v.		"<span style=""color:#0000ff"">Suǒ</span>"	1590	18	<i>Metal...small...shell</i>			锁	"<span style=""color:#0000ff"">把</span> - <span style=""color:#0000ff"">bǎ</span>"	to lock up<br /><small>to lock</small>
鑽	drill	n./v.		"<span style=""color:#ff0000"">Zuān</span>"	1591	27	This keyword refers to the machine <b>drill</b> and has nothing todo with mental or physical exercises. <i>Metal...lifesaver</i>			钻		"to drill<br /><small><span style=""color:#A4A4A4"">㊁</span> to bore<br /><span style=""color:#A4A4A4"">㊂</span> to get into<br /><span style=""color:#A4A4A4"">㊃</span> to make one's way into<br /><span style=""color:#A4A4A4"">㊄</span> to enter (a hole)<br /><span style=""color:#A4A4A4"">㊅</span> to thread one's way through<br /><span style=""color:#A4A4A4"">㊆</span> to study intensively<br /><span style=""color:#A4A4A4"">㊇</span> to dig into<br /><span style=""color:#A4A4A4"">㊈</span> to curry favor for personal gain</small>"
迫	compel			"<span style=""color:#aa55ff"">Pò</span>"	1592	8	To <b>compel</b> people to go somewhere they really don't want to go, the unscrupulous don't think twice about <i>white</i>washing the <i>road</i> to make it more appealing.		{999&nbsp;&nbsp;迫 [pò] compel; 压迫 yāpò oppress; 被迫 bèipò be compelled&nbsp;&nbsp;[pǎi]<br />迫 ²pò b.f. ①compel; force; coerce ②approach; come near ③urgent; pressing&nbsp;<br />From 白 bái phonetic and 辶(辵 chuò) 'go'.}			"to force<br /><small><span style=""color:#A4A4A4"">㊁</span> to compel<br /><span style=""color:#A4A4A4"">㊂</span> to approach or go towards<br /><span style=""color:#A4A4A4"">㊃</span> urgent<br /><span style=""color:#A4A4A4"">㊄</span> pressing</small>"
逼	press	v.		"<span style=""color:#ff0000"">Bī</span>"	1593	12	<i>Wealth...road</i>. The key word is used to describe the action of hounding someone or forcing them to do something.					"to force (sb to do sth)<br /><small><span style=""color:#A4A4A4"">㊁</span> to compel<br /><span style=""color:#A4A4A4"">㊂</span> to press for<br /><span style=""color:#A4A4A4"">㊃</span> to extort<br /><span style=""color:#A4A4A4"">㊄</span> to press on towards<br /><span style=""color:#A4A4A4"">㊅</span> to press up to<br /><span style=""color:#A4A4A4"">㊆</span> to close in on<br /><span style=""color:#A4A4A4"">㊇</span> used in the place of <span style=""color:#ff0000"">屄</span> - <span style=""color:#ff0000"">bī</span>, cunt</small>"
逃	escape	v.		"<span style=""color:#00ff00"">Táo</span>"	1594	9	There is no way to <b>escape</b> from this <i>portent</i>, which is seated smack in the middle of the <i>road</i> you are using to run away.					"to escape<br /><small><span style=""color:#A4A4A4"">㊁</span> to run away<br /><span style=""color:#A4A4A4"">㊂</span> to flee</small>"
逞	flaunt			"<span style=""color:#0000ff"">Chěng</span>"	1595	10	<i>Submit...road.</i>					"to show off<br /><small><span style=""color:#A4A4A4"">㊁</span> to flaunt<br /><span style=""color:#A4A4A4"">㊂</span> to carry out or succeed in a scheme<br /><span style=""color:#A4A4A4"">㊃</span> to indulge<br /><span style=""color:#A4A4A4"">㊄</span> to give free rein to</small>"
轟	rumble	n./v.		"<span style=""color:#ff0000"">Hōng</span>"	1596	21	Three <i>cars</i>.			轰		"explosion<br /><small><span style=""color:#A4A4A4"">㊁</span> bang<br /><span style=""color:#A4A4A4"">㊂</span> boom<br /><span style=""color:#A4A4A4"">㊃</span> rumble<br /><span style=""color:#A4A4A4"">㊄</span> to attack<br /><span style=""color:#A4A4A4"">㊅</span> to shoo away<br /><span style=""color:#A4A4A4"">㊆</span> to expel</small>"
軌	rails			"<span style=""color:#0000ff"">Guǐ</span>"	1597	9	<i>Car...baseball team. </i>The kind of <b>rails</b> this character refers to are those used for train tracks, not for banisters.			轨		"course<br /><small><span style=""color:#A4A4A4"">㊁</span> path<br /><span style=""color:#A4A4A4"">㊂</span> track<br /><span style=""color:#A4A4A4"">㊃</span> rail</small>"
軋	flatten			"<span style=""color:#aa55ff"">Yà</span>"	1598	8	<i>Car...fishhook.</i>	(not&nbsp;<i>flat</i>)		轧		(a surname)
輻	spokes			"<span style=""color:#00ff00"">Fú</span>"	1599	16	<i>Car...wealth.</i>			辐		spoke of a wheel
煎	saute	v.		"<span style=""color:#ff0000"">Jiān</span>"	1600	13	<i>In front...cooking fire.</i>		 гл.; фр.; кул. жарить в масле			to pan fry<br /><small>to sauté</small>
喻	figure of speech			"<span style=""color:#aa55ff"">Yù</span>"	1601	12	<i>slaughterhouse mouth.</i>					(a surname)
榆	elm			"<span style=""color:#00ff00"">Yú</span>"	1602	13	<i>Tree...slaughterhouse.</i>					elm
略	abbreviation			È	1603	11	<i>Each field</i> has its own <b>abbreviations</b>.					"plan<br /><small><span style=""color:#A4A4A4"">㊁</span> strategy<br /><span style=""color:#A4A4A4"">㊂</span> outline<br /><span style=""color:#A4A4A4"">㊃</span> summary<br /><span style=""color:#A4A4A4"">㊄</span> slightly<br /><span style=""color:#A4A4A4"">㊅</span> rather<br /><span style=""color:#A4A4A4"">㊆</span> to rob<br /><span style=""color:#A4A4A4"">㊇</span> to plunder<br /><span style=""color:#A4A4A4"">㊈</span> to summarize</small>"
暈	dizzy			"<span style=""color:#ff0000"">Yūn</span>"	1604	13	<i>Sun...chariot.</i>			晕		"confused<br /><small><span style=""color:#A4A4A4"">㊁</span> dizzy<br /><span style=""color:#A4A4A4"">㊂</span> giddy<br /><span style=""color:#A4A4A4"">㊃</span> to faint<br /><span style=""color:#A4A4A4"">㊄</span> to swoon<br /><span style=""color:#A4A4A4"">㊅</span> to lose consciousness<br /><span style=""color:#A4A4A4"">㊆</span> to pass out</small>"
渾	muddled			"<span style=""color:#00ff00"">Hún</span>"	1605	12	<i>Water...chariot.</i>			浑		muddy
膏	ointment			"<span style=""color:#ff0000"">Gāo</span>"	1606	14	<i>Eiffel Tower...flesh.</i>				"<span style=""color:#0000ff"">帖</span> - <span style=""color:#0000ff"">tiě</span>"	ointment<br><small>paste</small>
亨	go smoothly			"<span style=""color:#ff0000"">Hēng</span>"	1607	7	<i>Tall...-ed.</i>					prosperous<br /><small>henry (unit of inductance)</small>
哼	hum	v.		"<span style=""color:#ff0000"">Hēng</span>"	1608	10	<i>Mouth... go smoothly.</i>					"to groan<br /><small><span style=""color:#A4A4A4"">㊁</span> to snort<br /><span style=""color:#A4A4A4"">㊂</span> to hum<br /><span style=""color:#A4A4A4"">㊃</span> to croon<br /><span style=""color:#A4A4A4"">㊄</span> humph!</small>"
淳	honest			"<span style=""color:#00ff00"">Chún</span>"	1609	11	<i>Water...enjoy.</i><br>Honest man enjoys waterboarding 					"genuine<br><small><span style=""color:#A4A4A4"">㊁</span> pure<br><span style=""color:#A4A4A4"">㊂</span> honest</small>"
鯨	whale			"<span style=""color:#ff0000"">Jīng</span>"	1610	19	The <b>whale</b> swallows a whole school of <i>fish</i>, who turn their new abode into a proper little <i>fish-capital</i>.			鲸		whale
贖	redeem			"<span style=""color:#00ff00"">Shú</span>"	1611	22	<i>Shells...sell.</i>			赎		redeem<br /><small>to ransom</small>
晝	daylight			"<span style=""color:#aa55ff"">Zhòu</span>"	1612	11	<i>Brush...daybreak.</i>			昼		daytime
津	Tianjin			"<span style=""color:#ff0000"">Jīn</span>"	1613	9	<i>Water...brush</i>.					"saliva<br /><small><span style=""color:#A4A4A4"">㊁</span> sweat<br /><span style=""color:#A4A4A4"">㊂</span> a ferry crossing<br /><span style=""color:#A4A4A4"">㊃</span> a ford (river crossing)<br /><span style=""color:#A4A4A4"">㊄</span> abbr. for Tianjin 天<span style=""color:#A4A4A4"">㊥</span></small>"
釐	smidgen			"<span style=""color:#00ff00"">Lí</span>"	1614	18	"<div><i style=""font-style: italic; "">Baby Hitler...cliff...computer</i>.</div><i>Not yet...taskmaster...cliff...computer</i>."		The full form 釐 is composed of 𠩺 lí phonetic and 里 lǐ 'mile, village'. Presumably 里 is signific ('mile' suggests the notion of measurement), since normally a character doesn't have two phonetic parts.<br>        &quot;To regulate; give; a thousandth (especially of a 兩 and a 畝); a kind of excise duty; a cash&quot; --Kargren.<br>         The simple form 厘 is 厂 over 里. The simple form 厘 is used to some extent even among full form characters.<br><br>𠩺 (&quot;<i>Not yet...taskmaster...cliff&quot;</i>) - &quot;To chop, split, crack -- to 攴 hew a 未 big tree; meaning of 厂 uncertain&quot; --Karlgren.<br>        “坼, 裂開” -- 李氏中文字典(page 299).<br>        It seems reasonable to speculate that the modern character 剺 lí 'to cut' is etymologically the same word as 𠩺 lí, character enlarged by 刀.	厘		"Li (c. 2000 BC), sixth of the legendary Flame Emperors <span style=""color:#00ff00"">炎</span><span style=""color:#aa55ff"">帝</span> - <span style=""color:#00ff00"">Yán</span> <span style=""color:#aa55ff"">dì</span> descended from Shennong <span style=""color:#00ff00"">神</span><span style=""color:#00ff00"">農</span> - <span style=""color:#00ff00"">Shén</span> <span style=""color:#00ff00"">nóng</span> Farmer God, also known as Ai <span style=""color:#ff0000"">哀</span> - <span style=""color:#ff0000"">Āi</span>"
枚	small objects			"<span style=""color:#00ff00"">Méi</span>"	1615	8	<i>Tree...taskmaster.</i>					"classifier for coins, rings, badges, pearls, sporting medals, rockets, satellites etc<br /><small><span style=""color:#A4A4A4"">㊁</span> tree trunk<br /><span style=""color:#A4A4A4"">㊂</span> whip<br /><span style=""color:#A4A4A4"">㊃</span> wooden peg, used as a gag for marching soldiers(old)</small>"
牧	herd	v.		"<span style=""color:#aa55ff"">Mù</span>"	1616	8	<i>cow...taskmaster.</i>					(a surname)
玫	rose			"<span style=""color:#00ff00"">Méi</span>"	1617	8	<i>Jewel...taskmaster.</i>					rose
敦	candid			"<span style=""color:#ff0000"">Dūn</span>"	1618	12	<i>Enjoy...taskmaster.</i>					kind-hearted<br /><small>place name</small>
諾	promise	n.		"<span style=""color:#aa55ff"">Nuò</span>"	1619	16	<i>Words...Disneyland.</i>			诺		promise<br /><small>consent</small>
謂	meaning			"<span style=""color:#aa55ff"">Wèi</span>"	1620	16	<i>Words...stomach.</i>			谓		(a surname)
詢	inquire			"<span style=""color:#00ff00"">Xún</span>"	1621	13	<i>Words...decameron.</i>			询		to ask about<br /><small>to inquire about</small>
罰	penalize			"<span style=""color:#00ff00"">Fá</span>"	1622	14	<i>Net...words...saber.</i>			罚		to punish<br /><small>to penalize</small>
訂	place an order			"<span style=""color:#aa55ff"">Dìng</span>"	1623	9	<i>Words...nail.</i> Think of the <i>words</i> you use to <i>nail</i> down your choices as you <b>place an order</b> with the waiter.			订		"to agree<br /><small><span style=""color:#A4A4A4"">㊁</span> to conclude<br /><span style=""color:#A4A4A4"">㊂</span> to draw up<br /><span style=""color:#A4A4A4"">㊃</span> to subscribe to (a newspaper etc)<br /><span style=""color:#A4A4A4"">㊄</span> to order</small>"
詠	chant	v.		"<span style=""color:#0000ff"">Yǒng</span>"	1624	12	<i>Words...eternity.</i>			咏		to sing
諜	espionage			"<span style=""color:#00ff00"">Dié</span>"	1625	16	<i>Words...family tree.</i>		<i>Words...herbarium.</i>	谍		to spy
註	annotate			"<span style=""color:#aa55ff"">Zhù</span>"	1626	12	<i>Words...candlestick.</i>			注		"to register<br /><small><span style=""color:#A4A4A4"">㊁</span> to annotate<br /><span style=""color:#A4A4A4"">㊂</span> note<br /><span style=""color:#A4A4A4"">㊃</span> comment</small>"
諒	forgive			"<span style=""color:#aa55ff"">Liàng</span>"	1627	15	<i>Words...capitol building.</i>			谅		to forgive<br /><small>to understand</small>
讚	praise	v.		"<span style=""color:#aa55ff"">Zàn</span>"	1628	26	<i>Words...lifesaver.</i>			赞		to praise
貳	II			"<span style=""color:#aa55ff"">Èr</span>"	1629	12	<i>arrow...two...shell.</i>		        贰 is a phonetic component in 腻(膩) nì 'oily'.(Explanation from the entry for the simple form 贰:) From 二 èr 'two', enlarged by 弋 (yì) 'tally', and again by 贝(貝 bèi) 'money'.	贰		two (banker's anti-fraud numeral)<br /><small>to betray</small>
膩	sick and tired of			"<span style=""color:#aa55ff"">Nì</span>"	1630	16	<i>Flesh...II.</i>			腻		"greasy<br /><small><span style=""color:#A4A4A4"">㊁</span> soft<br /><span style=""color:#A4A4A4"">㊂</span> unctuous<br /><span style=""color:#A4A4A4"">㊃</span> intimate<br /><span style=""color:#A4A4A4"">㊄</span> tired of</small>"
洩	discharge	v.		"<span style=""color:#aa55ff"">Xiè</span>"	1631	9	<b>discharge</b> a barrage of <i>halberds</i> at the <i>sun</i> while crying out, &quot;<i>Water, water</i>!&quot;			泄		"variant of <span style=""color:#aa55ff"">泄</span> - <span style=""color:#aa55ff"">xiè</span>"
划	paddle	v.		"<span style=""color:#aa55ff"">Huà</span>"	1632	6	<i>Fiesta...saber.</i>			划		"to row<br /><small><span style=""color:#A4A4A4"">㊁</span> to paddle<br /><span style=""color:#A4A4A4"">㊂</span> to scratch a surface<br /><span style=""color:#A4A4A4"">㊃</span> profitable<br /><span style=""color:#A4A4A4"">㊄</span> worth (the effort)<br /><span style=""color:#A4A4A4"">㊅</span> it pays (to do sth)</small>"
嘎	caw	n.		"<span style=""color:#00ff00"">Gá</span>"	1633	14	<i>Mouth...ceiling...nostrils...fiesta.</i>		---- 戛 [jiá] 戛击 jiájī tap lightly<br />			cackling sound
域	domain			"<span style=""color:#aa55ff"">Yù</span>"	1634	11	<i>land...or.</i>					"field<br /><small><span style=""color:#A4A4A4"">㊁</span> region<br /><span style=""color:#A4A4A4"">㊂</span> area<br /><span style=""color:#A4A4A4"">㊃</span> domain (taxonomy)</small>"
栽	sow	v.		"<span style=""color:#ff0000"">Zāi</span>"	1635	10	<i>Thanksgiving...tree.</i>		栽 сажать, выращивать, культивировать			"to grow<br /><small><span style=""color:#A4A4A4"">㊁</span> to plant<br /><span style=""color:#A4A4A4"">㊂</span> to insert<br /><span style=""color:#A4A4A4"">㊃</span> to force on sb<br /><span style=""color:#A4A4A4"">㊄</span> to fall head first</small>"
戚	kin			"<span style=""color:#545454"">Qi</span>"	1636	11	<i>Parade...above...small</i>		<i>Parade...half-uncle</i>			(a surname)
蔑	despise			"<span style=""color:#aa55ff"">Miè</span>"	1637	15	<i>Flowers...net...march.</i>	"(""scornful"")"				belittle<br /><small>nothing</small>
喊	yell	v.		"<span style=""color:#0000ff"">Hǎn</span>"	1638	12	<i>Mouth...everybody.</i>					"to yell<br /><small><span style=""color:#A4A4A4"">㊁</span> to shout<br /><span style=""color:#A4A4A4"">㊂</span> to call out for (a person)</small>"
濺	splatter	v.		"<span style=""color:#aa55ff"">Jiàn</span>"	1639	18	<i>Water...cheap.</i>		<i>Shallow...shells.</i><br>Cognate with 淺 qiǎn 'shallow', says Karlgren(1940).	溅		splash
址	address	n.		"<span style=""color:#0000ff"">Zhǐ</span>"	1640	7	<i>Soil...footprint.</i>					location<br /><small>site</small>
澀	astringent			"<span style=""color:#aa55ff"">Sè</span>"	1641	17	<i>Water...two blades...two footprints.</i>		澀 шероховатый, негладкий; вяжущий<br>From 氵(水 shuǐ) 'water', and 刃 (rèn 'blade') over 止 (zhǐ) 'foot'.<br>        In the full form 澀, the right side is doubled.<br>        Originally 歰 was 止 (zhǐ) 'foot' quadrupled, the top two feet pointing downward (no relation with 刃 rèn). Explanation obscure. To this was added 水.<br>        An old variant form 歮 was 止 tripled.	涩		"astringent<br /><small><span style=""color:#A4A4A4"">㊁</span> tart<br /><span style=""color:#A4A4A4"">㊂</span> acerbity<br /><span style=""color:#A4A4A4"">㊃</span> unsmooth<br /><span style=""color:#A4A4A4"">㊄</span> rough(surface)<br /><span style=""color:#A4A4A4"">㊅</span> hard to understand<br /><span style=""color:#A4A4A4"">㊆</span> obscure</small>"
蘋	apple			"<span style=""color:#00ff00"">Píng</span>"	1642	20	<i>Flowers...repeatedly.</i>			苹		marsiliaceae<br /><small>clover fern</small>
赴	go to			"<span style=""color:#aa55ff"">Fù</span>"	1643	9	Walk...divining rod.					"to go<br /><small><span style=""color:#A4A4A4"">㊁</span> to visit (e.g. another country)<br /><span style=""color:#A4A4A4"">㊂</span> to attend (a banquet etc)</small>"
趟	trip			"<span style=""color:#aa55ff"">Tàng</span>"	1644	15	<i>walk...esteem.</i>		趟&nbsp;&nbsp;1) <i>счётное слово для передвижений</i>; раз; маршрут, дорога, рейс; ездка 2) <i>диал. счётное слово для действий</i>; раз <i>3) диал. счётное слово для рядов, верениц предметов</i>; ряд, вереница; колонна; столбец, колонка <br>...			"to wade<br /><small><span style=""color:#A4A4A4"">㊁</span> to trample<br /><span style=""color:#A4A4A4"">㊂</span> to turn the soil</small>"
堤	dike			"<span style=""color:#ff0000"">Dī</span>"	1645	12	A <b>dike</b> is <i>soil</i> piled up in advance of a disaster. There is no way of predicting if the great inundation is to <i>be</i> or not to <i>be</i>, but in either case the town will be ready.		堤 [dī] = 隄&nbsp;&nbsp;д'амба; плот'ина; н'асыпь			dike
鍵	keyboard keys			"<span style=""color:#aa55ff"">Jiàn</span>"	1646	17	<i>Metal...build.</i>			键		(door lock) key<br /><small>key (on piano or keyboard)</small>
婿	son-in-law			"<span style=""color:#aa55ff"">Xù</span>"	1647	12	&nbsp;<i>woman...</i>&nbsp;<i>zoo... flesh&nbsp;</i>					son-in-law
裁	tailor	v.		"<span style=""color:#00ff00"">Cái</span>"	1648	12	<i>Thanksgiving...clothes.</i>					"to cut out (as a dress)<br /><small><span style=""color:#A4A4A4"">㊁</span> to cut<br /><span style=""color:#A4A4A4"">㊂</span> to trim<br /><span style=""color:#A4A4A4"">㊃</span> to reduce<br /><span style=""color:#A4A4A4"">㊄</span> to diminish<br /><span style=""color:#A4A4A4"">㊅</span> to cut back (e.g. on staff)<br /><span style=""color:#A4A4A4"">㊆</span> decision<br /><span style=""color:#A4A4A4"">㊇</span> judgment</small>"
襪	socks			"<span style=""color:#aa55ff"">Wà</span>"	1649	20	<i>Cloak...despise.</i>	"(""stockings"")"		袜		socks<br /><small>stockings</small>
滾	trundle	v.		"<span style=""color:#0000ff"">Gǔn</span>"	1650	14	<i>Water...hoodie</i>.	катиться, катить	"<div>H:&nbsp;<i>Water...six...mouth...scarf.</i></div><div><br /></div>==== 袞(S衮) [gǔn] ancient monarch's ceremonial attire<br />(Explanation from the entry for the simple form 衮:) From 衣 (yī) 'clothing' and 公 (gōng) 'official'.<br />        ""Imperial robe (dragon-embroidered) -- an 公 official 衣 robe..."" --Karlgren.<br />        Notice how 衣 is split in half, with 亠 on top,  on the bottom, and 公 in the middle. In the full form 袞, the bottom of 公 is written 口 insted of 厶."	滚		"to boil<br /><small><span style=""color:#A4A4A4"">㊁</span> to roll<br /><span style=""color:#A4A4A4"">㊂</span> to take a hike<br /><span style=""color:#A4A4A4"">㊃</span> Get lost!</small>"
衰	decline	v.		"<span style=""color:#ff0000"">Shuāi</span>"	1651	10	<i>Grief...walking stick.</i>					mourning garments
衷	innermost feelings			"<span style=""color:#ff0000"">Zhōng</span>"	1652	10	<i>Grief...</i>vertical <i>walking stick.</i>					inner feelings
禪	meditation			"<span style=""color:#ff0000"">Dān</span>"	1653	16	This is the character for Chinese Chan (or Zen). Its elements are: <i>altar...list.</i>			禅		"dhyana (Sanskrit)<br /><small><span style=""color:#A4A4A4"">㊁</span> Zen<br /><span style=""color:#A4A4A4"">㊂</span> meditation (Buddhism)</small>"
猿	ape			"<span style=""color:#00ff00"">Yuán</span>"	1654	13	<i>pack of wild dogs...long robe</i>.					ape
吊	dangle			"<span style=""color:#aa55ff"">Diào</span>"	1655	6	<i>Mouth...towel.</i>					"to suspend<br /><small><span style=""color:#A4A4A4"">㊁</span> to hang up<br /><span style=""color:#A4A4A4"">㊂</span> to hang a person</small>"
帕	handkerchief			"<span style=""color:#aa55ff"">Pà</span>"	1656	8	<i>Towel...white.</i>					"to wrap<br /><small><span style=""color:#A4A4A4"">㊁</span> kerchief<br /><span style=""color:#A4A4A4"">㊂</span> handkerchief<br /><span style=""color:#A4A4A4"">㊃</span> headscarf<br /><span style=""color:#A4A4A4"">㊄</span> (used as phonetic, e.g. <span style=""color:#A4A4A4"">㊥</span>米尔 Pamir)</small>"
帖	note	n.		"<span style=""color:#ff0000"">Tiē</span>"	1657	8	<i>Towel...tell fortunes.</i> The key word refers to a memo you leave for someone, not musical annotation.					"fitting snugly<br /><small><span style=""color:#A4A4A4"">㊁</span> appropriate<br /><span style=""color:#A4A4A4"">㊂</span> suitable<br /><span style=""color:#A4A4A4"">㊃</span> to paste (same as <span style=""color:#ff0000"">貼</span> - <span style=""color:#ff0000"">tiē</span>)<br /><span style=""color:#A4A4A4"">㊄</span> to obey (same as <span style=""color:#ff0000"">貼</span> - <span style=""color:#ff0000"">tiē</span>)</small>"
帆	sail	n.		"<span style=""color:#ff0000"">Fān</span>"	1658	6	<i>Towel...ordinary.</i>					"sail<br /><small>Taiwan pr. - <span style=""color:#00ff00"">fán</span>, except <span style=""color:#A4A4A4"">㊥</span><span style=""color:#aa55ff"">布</span> - <span style=""color:#ff0000"">fān</span> <span style=""color:#aa55ff"">bù</span> canvas</small>"
幅	width of cloth			"<span style=""color:#00ff00"">Fú</span>"	1659	12	<i>Towel...wealth.</i>					"width<br /><small><span style=""color:#A4A4A4"">㊁</span> roll<br /><span style=""color:#A4A4A4"">㊂</span> classifier for textiles or pictures</small>"
錦	brocade			"<span style=""color:#0000ff"">Jǐn</span>"	1660	16	<i>Gold...white towel.</i>	парча	錦 [锦 <i>сокр. вм</i>. 錦] jǐn I <i>сущ.</i>&nbsp;&nbsp;1) парча; затканный парчою, парчовый; узорный, расшитый&nbsp;&nbsp;2) роскошь, изысканность; красивый, роскошный, изысканный; <i>эпист. вежл.</i> Ваш<br>...	锦		"brocade<br /><small><span style=""color:#A4A4A4"">㊁</span> embroidered work<br /><span style=""color:#A4A4A4"">㊂</span> bright</small>"
沛	copious			"<span style=""color:#aa55ff"">Pèi</span>"	1661	8 (7)	<i>Water...Expo.</i>		"<div>Expo&nbsp;巿 = sort of like a market, but not really.</div><div><br /></div>沛 (7 strokes) From 氵(水 shuǐ) 'water' and 巿 pó phonetic.<br />        ""Heavy rain, sudden rain; abundant; marsh; N. pr. of a river"" --Karlgren(1923)."			copious<br /><small>abundant</small>
柿	persimmon			"<span style=""color:#aa55ff"">Shì</span>"	1662	9	<i>Tree...market.</i>		柿[shì] <i>бот.</i> хурм'а (дерево и плоды)			persimmon
鬧	stir up trouble			"<span style=""color:#aa55ff"">Nào</span>"	1663	15	<i>Fight...market.</i>			闹		"noisy<br /><small><span style=""color:#A4A4A4"">㊁</span> cacophonous<br /><span style=""color:#A4A4A4"">㊂</span> to make noise<br /><span style=""color:#A4A4A4"">㊃</span> to disturb<br /><span style=""color:#A4A4A4"">㊄</span> to vent (feelings)<br /><span style=""color:#A4A4A4"">㊅</span> to fall ill<br /><span style=""color:#A4A4A4"">㊆</span> to have an attack (of sickness)<br /><span style=""color:#A4A4A4"">㊇</span> to go in (for some activity)<br /><span style=""color:#A4A4A4"">㊈</span> to joke</small>"
棘	thorn bushes			"<span style=""color:#00ff00"">Jí</span>"	1664	12	<i>Thorns</i> alongside <i>thorns</i>.					thorns
棗	jujube			"<span style=""color:#0000ff"">Zǎo</span>"	1665	12	<i>Thorns</i> on top of <i>thorns</i>.		棗 [枣 сокр. вм. 棗] zǎo I сущ.&nbsp;&nbsp;1) китайский финик, жужуб&nbsp;&nbsp;2) бот. унаби, юйюба, грудная ягода (Zizyphus jujuba Mill.)&nbsp;&nbsp;3) финик (плод унаби юйюба)	枣		jujube<br /><small>dates</small>
蕾	flower bud			"<span style=""color:#0000ff"">Lěi</span>"	1666	17	<i>Flowers...thunder.</i>		蕾 lěi&nbsp;&nbsp;<i>сущ</i>. бутон, почка (<i>цветка</i>)			bud
吞	gulp down			"<span style=""color:#ff0000"">Tūn</span>"	1667	7	<i>Sky...mouth.</i>		H:&nbsp;<i>Die young...mouth</i>.<div><br /></div>			to swallow<br /><small>to take</small>
妖	bewitching			"<span style=""color:#ff0000"">Yāo</span>"	1668	7	<i>Woman...die young.</i>					"goblin<br /><small><span style=""color:#A4A4A4"">㊁</span> witch<br /><span style=""color:#A4A4A4"">㊂</span> devil<br /><span style=""color:#A4A4A4"">㊃</span> bewitching<br /><span style=""color:#A4A4A4"">㊄</span> enchanting<br /><span style=""color:#A4A4A4"">㊅</span> monster<br /><span style=""color:#A4A4A4"">㊆</span> phantom<br /><span style=""color:#A4A4A4"">㊇</span> demon</small>"
沃	fertile			"<span style=""color:#aa55ff"">Wò</span>"	1669	7	<i>Water...die young.</i>					"fertile<br /><small><span style=""color:#A4A4A4"">㊁</span> rich<br /><span style=""color:#A4A4A4"">㊂</span> to irrigate<br /><span style=""color:#A4A4A4"">㊃</span> to wash (of river)</small>"
轎	sedan chair			"<span style=""color:#aa55ff"">Jiào</span>"	1670	19	<i>Cart...angel.</i>		轎 [轿 сокр. вм. 轎] jiào&nbsp;&nbsp;<i>сущ.</i> паланкин, носилки<br>&nbsp;&nbsp;&nbsp;&nbsp;花轎 [разукрашенный] паланкин невесты<br>&nbsp;&nbsp;&nbsp;&nbsp;抬轎 нести паланкин<br>&nbsp;&nbsp;&nbsp;&nbsp;坐轎 ехать в паланкине	轿		"a sedan chair<br /><small><span style=""color:#A4A4A4"">㊁</span> a palanquin<br /><span style=""color:#A4A4A4"">㊂</span> a litter</small>"
垃	garbage			"<span style=""color:#ff0000"">Lā</span>"	1671	8	<i>Soil...vase.</i>					"see <span style=""color:#A4A4A4"">㊥</span><span style=""color:#ff0000"">圾</span> - <span style=""color:#ff0000"">lā</span> <span style=""color:#ff0000"">jī</span>"
啼	weep aloud			"<span style=""color:#00ff00"">Tí</span>"	1672	12	<i>Mouth...sovereign.</i>					"to cry<br /><small><span style=""color:#A4A4A4"">㊁</span> to weep aloud<br /><span style=""color:#A4A4A4"">㊂</span> to crow<br /><span style=""color:#A4A4A4"">㊃</span> to hoot</small>"
蒂	fruit stem			"<span style=""color:#aa55ff"">Dì</span>"	1673	13	<i>Flowers...sovereign.</i>		<div>this <b>stem</b> is the clitoris - on that <i>flower</i> that only a&nbsp;<i>sovereign</i>&nbsp;can touch</div><div><br /></div>蒂 черенок; ножка, стебелёк<div>2153 蒂 [dì] base of a fruit; 烟蒂 cigarette butt; 阴蒂 clitoris</div>			stem (of fruit)
滴	drip	v.		"<span style=""color:#ff0000"">Dī</span>"	1674	14	<i>Water...antique.</i>					a drop<br /><small>to drip</small>
頃	100 Chinese acres			"<span style=""color:#0000ff"">Qǐng</span>"	1675	11	<i>spoon...head.</i>			顷		"variant of <span style=""color:#ff0000"">傾</span> - <span style=""color:#ff0000"">qīng</span>"
匙	spoon	n.		"<span style=""color:#545454"">Shi</span>"	1676	11	<i>Be...ancient spoon.</i>					spoon
乖	well-behaved			"<span style=""color:#ff0000"">Guāi</span>"	1677	8	<i>Thousand...north.</i>		<div>Подольцев Коля</div><div><br /></div>Primitive: <i>goody-goody</i>			"(of a child) obedient, well-behaved<br /><small><span style=""color:#A4A4A4"">㊁</span> clever<br /><span style=""color:#A4A4A4"">㊂</span> shrewd<br /><span style=""color:#A4A4A4"">㊃</span> alert<br /><span style=""color:#A4A4A4"">㊄</span> perverse<br /><span style=""color:#A4A4A4"">㊅</span> contrary to reason<br /><span style=""color:#A4A4A4"">㊆</span> irregular<br /><span style=""color:#A4A4A4"">㊇</span> abnormal</small>"
乘	hitch a ride			"<span style=""color:#00ff00"">Chéng</span>"	1678	10	"<div><i style=""font-style: italic; "">Grain...north</i>.</div><i>(Goody-goody...umbrella</i>.)"		&quot;Picture of a war chariot with a fence roof and 北 two men&quot; --Karlgren.			(a surname)
剩	leftover	adj.		"<span style=""color:#aa55ff"">Shèng</span>"	1679	12	<i>hitch a ride...saber.</i>					"to remain<br /><small><span style=""color:#A4A4A4"">㊁</span> to be left<br /><span style=""color:#A4A4A4"">㊂</span> to have as remainder</small>"
